openAccess_bool,domain_s,title_s,journalTitle_s,journalPublisher_s,journalEissn_s,authFullName_s,halId_s,submitType_s,docType_s,selfArchiving_bool,doiId_s,submittedDate_s,publicationDate_s,publicationDateY_i,journalIssn_s,licence_s
True,"['0.shs', '1.shs.archi']","['Psicologia ambiental e politica ambiental : estrategias de construcao do futuro', 'Environmental psychology and environmental policy : strategies of construction of the future', ""Psychologie de l'environnement et politique de l'environnement : strategies de construction du futur""]",Psicologia USP (Universidade de Sao Paulo),,,['Jean-Paul Thibaud'],hal-00980742,file,ART,False,,2017-07-11 10:28:30,2005,2005,,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']","[""Spectateur urbain d'une culture hors les murs""]",Culture et recherche,Paris : Ministère de la Culture et de la Communication,1950-629,['Jean-François Augoyard'],hal-00995556,file,ART,False,,2019-06-17 10:10:02,2005,2005,0765-5991,
True,"['0.shs', '1.shs.archi']",['Une physique contextuelle des ambiances urbaines'],Culture et recherche,Paris : Ministère de la Culture et de la Communication,1950-629,['Jean-François Augoyard'],hal-00995557,file,ART,False,,2019-06-17 10:10:42,2005,2005,0765-5991,
False,"['0.shs', '1.shs.archi']","['SpectActeur d\'une culture ""hors les murs']",Culture et recherche,Paris : Ministère de la Culture et de la Communication,1950-629,['Jean-François Augoyard'],hal-02103993,notice,ART,False,,2019-04-19 10:26:10,2005,2005,0765-5991,
True,"['0.shs', '1.shs.archi']","[""Le projet sonore pour l'habitant de la Saline de Chaux (1804)""]","Echo Bruit, le magazine de l'actualité de l'environnement sonore",,,['Olivier Balaÿ'],hal-00995560,file,ART,False,,2019-06-20 14:21:18,2005,2005,,http://creativecommons.org/licenses/by-nc-sa/
True,"['0.shs', '1.shs.archi']",['Immersion et Émergence'],"Espaces et sociétés (Paris, France)",Erès,1961-8700,['Henry Torgue'],halshs-00380151,file,ART,False,,2009-04-30 09:47:31,2005-01-01,2005,0014-0481,
False,"['0.spi', '1.spi.meca', '2.spi.meca.ther']",['A numerical exercise for turbulent natural convection and pollutant diffusion in a two-dimensional partially partitioned cavity'],International Journal of Thermal Sciences,Elsevier,,"['Patrice Joubert', 'Patrick Le Quere', 'Claudine Beghein', 'Bernard Collignan', 'Stéphane Couturier', 'Stéphane Glockner', 'Dominique Groleau', 'Pierre Lubin', 'Marjorie Musy', 'Anne Sergent', 'Stéphane Vincent']",hal-00285872,notice,ART,True,,2008-06-06 14:56:45,2005,2005,1290-0729,
True,"['0.shs', '1.shs.archi', '0.shs', '1.shs.socio']","[""Quand le pas fait corps et sens avec l'espace""]",Cybergeo : Revue européenne de géographie / European journal of geography,UMR 8504 Géographie-cités,,['Rachel Thomas'],halshs-00143207,file,ART,True,,2007-04-24 16:12:57,2004,2004,1278-3366,
True,"['0.shs', '1.shs.archi']","[""Les chorographies de l'urbanité sonore""]",Géocarrefour - Revue de géographie de Lyon,Association des amis de la revue de géographie de Lyon,1960-601X,['Olivier Balaÿ'],halshs-00380022,file,ART,False,,2009-04-29 16:41:32,2004-04-01,2004,1627-4873,
False,"['0.info', '1.info.info-gr']",['Applications of Virtual Reality in the manufacturing industry: from design review to ergonomic studies'],Mechanics & Industry,EDP Sciences,2257-7750,"['Guillaume Moreau', 'Philippe Fuchs', 'Panogiotis Stergiopoulos']",hal-00783761,notice,ART,True,,2013-02-01 16:08:42,2004,2004,2257-7777,
False,"['0.shs', '1.shs.archi']",['A geometrical framework for solving sunlighting problems within CAD systems'],Energy and Buildings,Elsevier,,"['Daniel Siret', 'Sylvain Houpert']",halshs-00573759,notice,ART,True,10.1016/j.enbuild.2004.01.010,2011-03-04 15:29:29,2004,2004,0378-7788,
True,"['0.shs', '1.shs.archi']","[""Généalogie du brise-soleil dans l'œuvre de Le Corbusier""]",Cahiers thématiques,École nationale supérieure d’architecture et de paysage de Lille,,['Daniel Siret'],halshs-00574248,file,ART,True,,2012-11-21 10:02:54,2004,2004,1625-9505,
True,"['0.spi', '1.spi.acou', '0.shs', '1.shs.archi', '0.phys', '1.phys.phys']",['Prediction of the sound field into high-rise building facades due to its balcony ceiling form'],Applied Acoustics,Elsevier,,"['Hany Hossam Eldien', 'Philippe Woloszyn']",hal-01555290,file,ART,True,10.1016/j.apacoust.2003.11.002,2017-07-03 22:50:10,2004,2004,0003-682X,
True,"['0.shs', '1.shs.archi']",['Le renouvellement urbain en marche'],Les Annales de la Recherche Urbaine,PUCA,,['Pascal Amphoux'],hal-01561784,file,ART,False,,2017-07-13 12:19:22,2004,2004,0180-930X,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi', '0.shs']","[""L'ambiance comme expression de la vie urbaine""]",Cosmopolitiques. Cahiers théoriques pour l'écologie politique,Editions Apogée/Cosmopolitique,,"['Jean-Paul Thibaud', 'Rachel Thomas']",hal-01560039,file,ART,False,,2017-07-11 11:04:51,2004,2004,,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']","[""Du programme d'assainissement acoustique au projet de requalification sonore. L'exemple du viaduc de Chillon""]",Les Cahiers de l'ASPAN : Association Suisse Pour l'Aménagement National,,,['Pascal Amphoux'],hal-00974804,file,ART,False,,2017-06-19 14:47:47,2004,2004,,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.socio']",['De la qualité diffuse aux ambiances situées'],Raisons Pratiques,EHESS,,['Jean-Paul Thibaud'],hal-01560048,file,ART,False,,2017-07-11 11:11:31,2004,2004,1150-1367,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']",['Discrete mapping of urban soundscapes'],"Soundscape, The Journal of Acoustic Ecology",,,['Olivier Balaÿ'],hal-02161297,file,ART,False,,2019-06-20 16:03:42,2004,2004,,http://creativecommons.org/licenses/by-nc-sa/
True,"['0.shs', '1.shs.archi']","[""Exposer l'architecture""]","Faces, Journal d'architecture",Infolio éditions,,['Pascal Amphoux'],hal-01561625,file,ART,False,,2017-07-13 10:42:02,2004,2004,0258-6800,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi', '0.shs', '1.shs.socio']","[""L'accessibilité des piétons à l'espace public urbain""]","Espaces et sociétés (Paris, France)",Erès,1961-8700,['Rachel Thomas'],halshs-00143380,file,ART,True,,2007-04-25 14:35:27,2004,2004,0014-0481,
False,"['0.shs', '1.shs.scipo', '0.shs', '1.shs.hist']","[""Quand l'Europe renie son passé""]",Commentaire,Commentaire SA,,"['Gil Delannoi', 'Alain Policar', 'Philippe Raynaud', 'Pierre-André Taguieff', 'Jean-Paul Thibaud']",hal-03417670,notice,ART,False,10.3917/comm.107.0796,2021-11-05 20:47:26,2004-11,2004,0180-8214,
True,"['0.shs', '1.shs.archi']",['Autour des ambiances : interdisciplinarité et circulation des savoirs'],Les Cahiers de la recherche architecturale / Les Cahiers de la recherche architecturale et urbaine,Paris : Ed. du patrimoine,1296-4077,['Grégoire Chelkoff'],halshs-01295558,file,ART,True,,2016-03-31 12:05:30,2003,2003,0150-9535,
True,"['0.shs', '1.shs.archi']",['Une sociabilité à entendre'],"Espaces et sociétés (Paris, France)",Erès,1961-8700,['Jean-François Augoyard'],hal-02103994,file,ART,False,,2019-06-11 17:01:45,2003,2003,0014-0481,
True,"['0.shs', '1.shs.archi']",['Trois utopies sonores pour la ville contemporaine'],"Espaces et sociétés (Paris, France)",Erès,1961-8700,['Olivier Balaÿ'],hal-02161275,file,ART,False,,2019-06-20 15:50:42,2003,2003,0014-0481,http://creativecommons.org/licenses/by-nc-sa/
False,"['0.shs', '1.shs.archi']","['Un quartier en projet(s). La colline du Crêt-de-Roch (Saint-Etienne, Loire)']",Alinéa,"Association Trapèze, Université Pierre Mendès-France, Grenoble",,"['Marie-Christine Couic', 'Jean-Michel Roux', 'Catherine Aventin', 'Suzel Balez', 'Paulette Duarte', 'S. Tsabaslidou']",halshs-00395083,notice,ART,True,,2009-06-14 17:31:11,2003,2003,1267-3625,
False,"['0.shs', '0.shs', '1.shs.geo']",['Ablasshandel oder emanzipatorisches Printmedium? Zur armutspolitischen Funktion von Straßenzeitungen'],Forschungsjournal neue soziale Bewegungen,,,['Rainer Kazig'],hal-02569426,notice,ART,True,,2020-05-11 12:29:17,2002,2002,,
True,"['0.shs', '1.shs.archi', '0.shs', '1.shs.socio']","[""L'horizon des ambiances urbaines""]",Communications,De Gruyter,1613-4087,['Jean-Paul Thibaud'],halshs-00112184,file,ART,False,,2006-11-07 16:38:36,2002,2002,0341-2059,
True,"['0.shs', '1.shs.archi']","['La marguerite, le rhizome et le puzzle']",Tracès - Bulletin technique de la Suisse romande,Espazium - Les éditions de la culture du bâti,,['Pascal Amphoux'],hal-01561455,file,ART,False,,2017-07-12 17:35:31,2002,2002,0251-0979,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']","[""L'émergence du développement durable au regard des mutations de l'histoire urbaine""]",Les Annales de la Recherche Urbaine,PUCA,,"['Eric Monin', 'Sophie Descat', 'Daniel Siret']",halshs-00574278,file,ART,True,,2012-11-21 11:33:20,2002-09,2002,0180-930X,
True,"['0.shs', '1.shs.archi']","[""Daquar : du diagnostic acoustique d'un quartier à l'urbanité sonore""]","Echo Bruit, le magazine de l'actualité de l'environnement sonore",,,"['Olivier Balaÿ', 'Valérie Buffet']",hal-02163944,file,ART,False,,2019-06-24 16:49:09,2001,2001,,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']",['Frames of Visibility in Public Places'],Places. A Forum of Environmental Design,Design history foundation,,['Jean-Paul Thibaud'],hal-01560019,file,ART,False,,2017-07-11 10:51:50,2001,2001,0731-0455,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']",['Petit manifeste pour une métamorphose de la pédagogie du projet. Le projet en aménagement : formations et contextes'],Trames - Revue de l'aménagement,Université de Montréal,,['Pascal Amphoux'],hal-01561340,file,ART,False,,2017-07-12 16:10:29,2001,2001,0847-9119,http://creativecommons.org/licenses/by-nc-nd/
True,['0.info'],"['Playing with design intents: integrating physical and urban constraints in CAD', 'Le jeu des intentions: intégration de contraintes physiques et urbaines en CAO']",Automation in Construction,Elsevier,,"['Marie Laure Nivet', 'Didier Faucher']",hal-02562734,notice,ART,True,10.1016/S0926-5805(99)00046-1,2020-05-04 21:50:33,2000,2000,0926-5805,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi', '0.shs', '1.shs.socio']","[""Cheminer l'espace en aveugle""]",Alinéa,"Association Trapèze, Université Pierre Mendès-France, Grenoble",,['Rachel Thomas'],halshs-00143190,file,ART,True,,2007-04-24 15:58:54,1999,1999,1267-3625,
True,['0.shs'],['Filmographie commentée'],1895 revue d’histoire du cinéma,Paris: Association française de recherche sur l'histoire du cinéma,1960-6176,"['Nicolas Tixier', 'Michel Warren', 'Catherine Aventin']",hal-01529292,file,ART,False,,2017-11-14 10:06:40,1999,1999,0769-0959,
True,"['0.shs', '1.shs.art']",['Filmographie commentée'],1895 revue d’histoire du cinéma,Paris: Association française de recherche sur l'histoire du cinéma,1960-6176,"['Catherine Aventin', 'Michel Warren', 'Nicolas Tixier', 'Alain Desvignes']",hal-01529300,file,ART,False,,2017-11-14 10:49:19,1999,1999,0769-0959,
False,"['0.info', '1.info.info-gr']",['Vers la conception assistée de modeleurs déclaratifs'],Revue Internationale de CFAO et d'informatique graphique,Hermès,,"['Emmanuel Desmontils', 'Jean-Yves Martin']",hal-00816843,notice,ART,True,,2013-04-23 09:39:19,1999,1999,1266-0175,
False,"['0.spi', '1.spi.acou', '0.stat', '1.stat.th', '0.math', '1.math.math-mp', '0.shs', '1.shs.archi']",['Fractal modeling of diffusive urban configurations'],Journal of the Acoustical Society of America,Acoustical Society of America,1520-8524,['Philippe Woloszyn'],hal-01541215,notice,ART,True,10.1121/1.4777350,2017-06-18 18:13:21,1999,1999,0001-4966,
True,"['0.shs', '1.shs.archi']","[""L'aménagement du territoire peut-il être sensible ?""]",Collage : revue de la Fédération Suisse des Urbanistes,,,['Pascal Amphoux'],hal-01564466,file,ART,False,,2017-07-18 17:19:23,1999,1999,,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']",['De natures en artifices'],Le Philotope,Réseau Philau,,['Pascal Amphoux'],hal-01566792,file,ART,False,,2017-07-21 11:54:18,1999,1999,,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']",['Produire avec Perec'],Le Cabinet d'amateur. Revue d'études perecquiennes,,,"['Claudette Oriol-Boyer', 'Nicolas Tixier']",hal-01520078,file,ART,True,,2017-10-10 14:39:20,1998,1998,,
False,"['0.shs', '1.shs.archi']","[""Simulation inverse de l'accessibilité visuelle en milieu urbain"", 'An inverse approach of simulation for solving the problems of visibility in urban environment']",Revue Internationale de CFAO et d'informatique graphique,Hermès,,"['Marie Laure Nivet', 'Daniel Siret']",halshs-02464653,notice,ART,True,,2020-02-03 13:14:54,1998,1998,1266-0175,
True,"['0.info', '1.info.info-gr']",['Working Modes with a Declarative Modeler'],Computer Networks and Isdn Systems,Elsevier,,"['Christian Colin', 'Emmanuel Desmontils', 'Jean-Yves Martin', 'Jean-Philippe Mounier']",hal-00816837,notice,ART,True,10.1016/S0169-7552(98)00176-7,2013-04-23 09:23:01,1998-11-12,1998,0169-7552,
False,"['0.shs', '1.shs.archi']",['Du complexe au simplexe : le modèle des objets ambiants'],Les Cahiers de la recherche architecturale / Les Cahiers de la recherche architecturale et urbaine,Paris : Ed. du patrimoine,1296-4077,"['Philippe Woloszyn', 'Daniel Siret']",halshs-02464640,notice,ART,True,,2020-02-04 15:54:27,1998,1998,0150-9535,
False,"['0.shs', '1.shs.archi']",['La compentencia social de la mirada estética'],Espacios Pùblicos Urbanos,,,"['Jean-François Augoyard', 'Sanchez Garcia']",hal-02103996,notice,ART,False,,2019-04-19 10:26:20,1998,1998,,
True,"['0.shs', '1.shs.archi']",['Éléments pour une théorie des ambiances architecturales et urbaines'],Les Cahiers de la recherche architecturale,,,['Jean-François Augoyard'],hal-02103997,file,ART,False,,2019-06-11 16:10:21,1998,1998,,
True,"['0.shs', '1.shs.archi']",['L’ordinaire du regard'],Le Cabinet d'amateur. Revue d'études perecquiennes,,,"['Jean-Paul Thibaud', 'Nicolas Tixier']",hal-01518180,file,ART,False,,2017-05-19 19:47:03,1998,1998,,
True,"['0.shs', '1.shs.archi']",['Comment observer une ambiance\xa0?'],Les Cahiers de la recherche architecturale / Les Cahiers de la recherche architecturale et urbaine,Paris : Ed. du patrimoine,1296-4077,"['Jean-Paul Thibaud', 'Suzel Balez', 'Nicolas Boyer', 'Marie-Christine Couic', 'Sandra Fiori', 'Maria Saraiva', 'Rachel Thomas', 'Nicolas Tixier']",hal-01520077,file,ART,False,,2017-05-09 17:32:08,1998,1998,0150-9535,
True,"['0.shs', '1.shs.archi']",['Effets sensibles en milieu urbain. Analyse in situ et expérimentation virtuelle'],Acoustique et Techniques : trimestriel d'information des professionnels de l'acoustique,Neuilly-sur-Seine : Centre d'information et de documentation sur le bruit,,"['Annie Luciani', 'Nicolas Tixier']",hal-01520076,file,ART,False,,2017-05-22 09:52:56,1998,1998,1263-8072,
True,"['0.shs', '1.shs.archi']","[""Lyon prépare son observatoire de l'environnement sonore""]",Annales des Ponts et Chaussees,Elsevier Science,,['Olivier Balaÿ'],hal-02161255,file,ART,False,,2019-06-20 15:39:19,1998,1998,0152-9668,
True,"['0.shs', '1.shs.archi']",['Entre architecture et sciences sociales'],Matières,PPUR presses polytechniques,,"['Pascal Amphoux', 'Gilles Barbey']",halshs-01567013,file,ART,False,,2017-07-21 15:17:31,1998,1998,1422-3449,http://creativecommons.org/licenses/by-nc-nd/
True,"['0.shs', '1.shs.archi']",['Mouvement et perception des ambiances souterraines'],Les annales de la recherche,,,['Jean-Paul Thibaud'],halshs-00379498,file,ART,False,,2009-04-28 17:14:56,1996-06-01,1996,,
True,"['0.shs', '1.shs.archi', '0.shs', '1.shs.socio']",['Imaginaire sonore et environnement urbain'],Les Cahiers de la recherche architecturale / Les Cahiers de la recherche architecturale et urbaine,Paris : Ed. du patrimoine,1296-4077,['Grégoire Chelkoff'],halshs-00143427,file,ART,False,,2007-04-25 15:38:08,1996,1996,0150-9535,
True,"['0.shs', '1.shs.archi']","[""Des densités aux rugosités. Les modalités instrumentales d'une transposition""]",Les Annales de la Recherche Urbaine,PUCA,,['Jean-Pierre Péneau'],halshs-03204360,file,ART,False,10.3406/aru.1995.1884,2021-04-21 14:23:14,1995,1995,0180-930X,http://creativecommons.org/licenses/by-nc-nd/
False,"['0.shs', '1.shs.archi', '0.spi', '1.spi.other']","[""Modélisation déclarative des modulateurs d'ambiance dans le projet architectural et urbain""]",Revue Internationale de CFAO et d'informatique graphique et d'informatique graphique,Hermès,,['Daniel Siret'],halshs-00574284,notice,ART,True,,2011-03-07 16:09:40,1995,1995,,
True,"['0.shs', '1.shs.archi', '0.shs', '1.shs.socio']","[""Les mobilisations de l'auditeur-baladeur""]",Réseaux,La Découverte,1777-5809,['Jean-Paul Thibaud'],halshs-00112117,file,ART,False,,2006-11-07 15:20:55,1994,1994,0751-7971,
True,"['0.shs', '1.shs.archi']",['L’environnement sensible et les ambiances architecturales'],Espace Geographique,Éditions Belin,1776-2936,['Jean-François Augoyard'],hal-02103999,file,ART,False,,2019-06-11 15:47:49,1994,1994,0046-2497,
True,"['0.shs', '1.shs.archi']",['O som sen palavras'],Revista de comunicaçao e linguagens,,,['Jean-François Augoyard'],hal-02104000,file,ART,False,,2019-06-12 11:51:20,1993,1993,,
True,"['0.shs', '1.shs.archi']","[""Cinq sens pour s'approprier l'espace""]","Séminaires, projets urbain et grands ensembles",,,['Jean-François Augoyard'],hal-02104001,file,ART,False,,2019-06-17 10:08:11,1993,1993,,
True,"['0.shs', '1.shs.archi', '0.shs', '1.shs.socio']","[""L'espace public, modes sensibles""]",Les Annales de la Recherche Urbaine,PUCA,,"['Grégoire Chelkoff', 'Jean-Paul Thibaud']",halshs-00112653,file,ART,False,,2006-11-09 14:34:56,1992,1992,0180-930X,
False,"['0.shs', '1.shs.archi']",['Les qualités sonores de la territorialité humaine'],Arch & Comport,,,['Jean-François Augoyard'],hal-02104003,notice,ART,False,,2019-04-19 10:26:25,1991,1991,,
True,"['0.shs', '1.shs.archi']",['Qualité sonore des espaces publics ou privés : Multiexposition et Multinuisances'],Acoustique et Techniques,,,['Jean-François Augoyard'],hal-02104002,file,ART,False,,2019-06-17 15:53:29,1991,1991,,
True,"['0.shs', '1.shs.archi']",['Temporalités sonores et interaction sociale'],Architecture et Comportement/Architecture and Behaviour,Colloquia/ Ecole polytechnique fédérale de Lausanne,,['Jean-Paul Thibaud'],halshs-00112108,file,ART,False,,2006-11-07 15:08:53,1991,1991,,
True,"['0.shs', '1.shs.archi', '0.shs']","[""L'espace et son public : comment s'entendent-ils ?""]","Espaces et sociétés (Paris, France)",Erès,1961-8700,['Grégoire Chelkoff'],halshs-01229580,file,ART,True,,2015-11-16 23:10:45,1991-10,1991,0014-0481,http://creativecommons.org/licenses/by-nc-nd/
False,"['0.shs', '1.shs.archi']","[""Contribution à une théorie générale de l'expérience sonore : le concept d'effet sonore""]",Communication au 1er Congrès Francophone de Musicothérapie,,,['Jean-François Augoyard'],hal-02104005,notice,ART,False,,2019-04-19 10:26:27,1989,1989,,
True,"['0.shs', '1.shs.archi']",['Réflexions autour de la notion de parasite sonore'],Urbanité sonore,,,['Jean-François Augoyard'],hal-02104006,file,ART,False,,2019-06-11 14:19:52,1989,1989,,
True,"['0.shs', '1.shs.archi']",['Les allures du quotidien'],Temps Libre,,,['Jean-François Augoyard'],hal-02104007,file,ART,False,,2019-06-07 16:53:00,1985,1985,,
False,"['0.shs', '1.shs.socio']","['Raison technique et ""phantaisie"" quotidienne']",Bulletin de l'IDATE,Institut pour le développement et l'aménagement des télécommunications et de l'économie,,"['Henry Torgue', 'Yves Chalas']",hal-01505444,notice,ART,False,,2017-04-11 12:38:18,1985,1985,0249-2571,
